date,value
2020-06-28,254257
2020-06-29,423809
2020-06-30,322940
2020-07-01,99141
2020-07-02,585331
2020-07-03,262544
2020-07-04,319351
2020-07-05,195274
2020-07-06,374643
2020-07-07,309437
2020-07-08,427679
2020-07-09,113511
2020-07-10,380163
2020-07-11,190337
2020-07-12,400104
2020-07-13,221859
2020-07-14,334063
2020-07-15,171330
2020-07-16,266609
2020-07-17,270046
2020-07-18,467783
2020-07-19,417252
2020-07-20,382173
2020-07-21,159287
2020-07-22,315494
2020-07-23,319516
2020-07-24,279516
2020-07-25,230034
2020-07-26,168864
2020-07-27,136218
2020-07-28,226813
2020-07-29,307354
2020-07-30,135092
2020-07-31,311768
2020-08-01,242598
2020-08-02,111401
2020-08-03,333363
2020-08-04,310699
2020-08-05,357568
2020-08-06,307338
2020-08-07,167081
2020-08-08,292804
2020-08-09,256336
2020-08-10,175916
2020-08-11,338751
2020-08-12,334042
2020-08-13,140859
2020-08-14,300937
2020-08-15,528466
2020-08-16,208637
2020-08-17,286394
2020-08-18,338938
2020-08-19,342553
2020-08-20,383236
2020-08-21,154742
2020-08-22,450309
2020-08-23,307011
2020-08-24,509211
2020-08-25,286665
2020-08-26,238188
2020-08-27,317287
2020-08-28,228685
2020-08-29,234092
2020-08-30,163779
2020-08-31,226479
2020-09-01,270442
2020-09-02,279662
2020-09-03,255099
2020-09-04,63862
2020-09-05,212163
2020-09-06,271615
2020-09-07,217482
2020-09-08,286942
2020-09-09,230754
2020-09-10,242825
2020-09-11,224899
2020-09-12,153084
2020-09-13,175585
2020-09-14,356127
2020-09-15,504460
2020-09-16,147187
2020-09-17,246327
2020-09-18,340219
2020-09-19,229011
2020-09-20,256843
2020-09-21,393797
2020-09-22,295875
2020-09-23,239341
2020-09-24,368388
2020-09-25,297271
2020-09-26,242048
2020-09-27,138233
2020-09-28,382517
2020-09-29,320020
2020-09-30,150926
2020-10-01,256148
2020-10-02,361610
2020-10-03,214854
2020-10-04,158764
2020-10-05,244724
2020-10-06,178602
2020-10-07,356890
2020-10-08,227900
2020-10-09,216689
2020-10-10,203384
2020-10-11,158291
2020-10-12,217332
2020-10-13,246382
2020-10-14,349287
2020-10-15,215043
2020-10-16,148313
2020-10-17,359478
2020-10-18,286110
2020-10-19,211917
2020-10-20,424599
2020-10-21,601795
2020-10-22,262723
2020-10-23,458836
2020-10-24,410128
2020-10-25,415077
2020-10-26,228798
2020-10-27,226931
2020-10-28,100436
2020-10-29,846925
2020-10-30,143352
2020-10-31,315176
2020-11-01,169861
2020-11-02,462335
2020-11-03,242311
2020-11-04,223045
2020-11-05,125120
2020-11-06,285323
2020-11-07,225216
2020-11-08,328573
2020-11-09,227067
2020-11-10,417206
2020-11-11,366930
2020-11-12,218583
2020-11-13,246624
2020-11-14,252009
2020-11-15,442893
2020-11-16,291368
2020-11-17,125979
2020-11-18,415030
2020-11-19,611089
2020-11-20,252106
2020-11-21,318354
2020-11-22,171468
2020-11-23,166733
2020-11-24,103091
2020-11-25,261760
2020-11-26,225757
2020-11-27,511427
2020-11-28,456798
2020-11-29,378544
2020-11-30,496443
2020-12-01,213287
2020-12-02,394364
2020-12-03,316205
2020-12-04,318662
2020-12-05,342453
2020-12-06,197244
2020-12-07,216624
2020-12-08,374193
2020-12-09,254698
2020-12-10,348920
2020-12-11,301851
2020-12-12,290342
2020-12-13,292502
2020-12-14,303560
2020-12-15,329376
2020-12-16,166523
2020-12-17,417188
2020-12-18,325264
2020-12-19,211888
2020-12-20,230096
2020-12-21,336306
2020-12-22,282911
2020-12-23,227217
2020-12-24,313874
2020-12-25,325235
2020-12-26,448803
2020-12-27,355241
2020-12-28,385579
2020-12-29,262480
2020-12-30,554018
2020-12-31,407651
2021-01-01,303048
2021-01-02,334223
2021-01-03,593888
2021-01-04,318097
2021-01-05,488000
2021-01-06,161037
2021-01-07,334100
2021-01-08,266967
2021-01-09,386064
2021-01-10,437073
2021-01-11,618832
2021-01-12,299098
2021-01-13,311156
2021-01-14,209071
2021-01-15,295364
2021-01-16,317183
2021-01-17,440664
2021-01-18,230162
2021-01-19,316598
2021-01-20,244533
2021-01-21,336165
2021-01-22,366021
2021-01-23,444157
2021-01-24,320613
2021-01-25,312823
2021-01-26,385470
2021-01-27,379793
2021-01-28,261286
2021-01-29,307989
2021-01-30,264760
2021-01-31,320651
2021-02-01,196438
2021-02-02,268552
2021-02-03,288628
2021-02-04,248015
2021-02-05,245373
2021-02-06,382851
2021-02-07,414644
2021-02-08,147996
2021-02-09,427294
2021-02-10,287727
2021-02-11,259072
2021-02-12,276156
2021-02-13,447687
2021-02-14,214236
2021-02-15,485925
2021-02-16,44932
2021-02-17,454384
2021-02-18,226647
2021-02-19,181802
2021-02-20,378038
2021-02-21,106390
2021-02-22,194202
2021-02-23,201970
2021-02-24,321305
2021-02-25,107707
2021-02-26,141414
2021-02-27,275480
2021-02-28,125439
2021-03-01,114018
2021-03-02,191383
2021-03-03,134852
2021-03-04,173099
2021-03-05,268446
2021-03-06,341412
2021-03-07,264927
2021-03-08,364363
2021-03-09,391638
2021-03-10,179410
2021-03-11,218672
2021-03-12,188066
2021-03-13,205616
2021-03-14,254131
2021-03-15,256919
2021-03-16,273254
2021-03-17,487963
2021-03-18,389064
2021-03-19,227873
2021-03-20,322650
2021-03-21,386409
2021-03-22,401772
2021-03-23,249551
2021-03-24,173014
2021-03-25,119946
2021-03-26,219016
2021-03-27,293907
2021-03-28,190190
2021-03-29,352225
2021-03-30,215843
2021-03-31,450314
2021-04-01,303609
2021-04-02,462997
2021-04-03,269658
2021-04-04,363610
2021-04-05,172071
2021-04-06,492038
2021-04-07,511075
2021-04-08,249237
2021-04-09,443802
2021-04-10,283203
2021-04-11,533022
2021-04-12,383353
2021-04-13,223667
2021-04-14,337590
2021-04-15,310446
2021-04-16,263567
2021-04-17,432181
2021-04-18,394080
2021-04-19,376562
2021-04-20,412150
2021-04-21,271029
2021-04-22,434690
2021-04-23,414456
2021-04-24,191268
2021-04-25,340657
2021-04-26,76252
2021-04-27,573669
2021-04-28,380680
2021-04-29,277277
2021-04-30,365670
2021-05-01,273192
2021-05-02,254615
2021-05-03,329060
2021-05-04,185641
2021-05-05,119833
2021-05-06,255867
2021-05-07,341922
2021-05-08,319970
2021-05-09,257127
2021-05-10,342664
2021-05-11,192403
2021-05-12,557289
2021-05-13,526634
2021-05-14,183208
2021-05-15,239382
2021-05-16,328640
2021-05-17,361283
2021-05-18,331351
2021-05-19,292246
2021-05-20,367801
2021-05-21,365800
2021-05-22,320441
2021-05-23,340761
2021-05-24,271234
2021-05-25,380264
2021-05-26,337013
2021-05-27,513659
2021-05-28,264771
2021-05-29,260060
2021-05-30,251766
2021-05-31,269824
2021-06-01,379161
2021-06-02,485708
2021-06-03,194543
2021-06-04,412486
2021-06-05,450684
2021-06-06,125387
2021-06-07,230069
2021-06-08,338590
2021-06-09,357890
2021-06-10,253721
2021-06-11,502550
2021-06-12,418131
2021-06-13,174390
2021-06-14,473422
2021-06-15,422012
2021-06-16,279817
2021-06-17,312522
2021-06-18,391248
2021-06-19,501035
2021-06-20,308058
2021-06-21,344333
2021-06-22,436388
2021-06-23,396986
2021-06-24,313838
2021-06-25,313978
2021-06-26,280765
2021-06-27,430895
2021-06-28,478710
2021-06-29,315939
2021-06-30,377296
2021-07-01,235949
2021-07-02,430698
2021-07-03,461150
2021-07-04,498432
2021-07-05,208033
2021-07-06,84143
2021-07-07,268293
2021-07-08,281187
2021-07-09,141080
2021-07-10,303649
2021-07-11,264988
2021-07-12,244094
2021-07-13,105907
2021-07-14,349197
2021-07-15,444223
2021-07-16,303220
2021-07-17,439979
2021-07-18,397037
2021-07-19,285959
2021-07-20,262948
2021-07-21,416775
2021-07-22,280260
2021-07-23,620597
2021-07-24,573342
2021-07-25,220805
2021-07-26,408531
2021-07-27,426417
2021-07-28,286375
2021-07-29,353153
2021-07-30,342470
2021-07-31,321637
2021-08-01,395102
2021-08-02,204375
2021-08-03,299364
2021-08-04,376455
2021-08-05,307923
2021-08-06,319876
2021-08-07,417229
2021-08-08,322756
2021-08-09,263122
2021-08-10,335590
2021-08-11,322708
2021-08-12,276869
2021-08-13,397869
2021-08-14,512634
2021-08-15,457515
2021-08-16,223798
2021-08-17,478918
2021-08-18,304274
2021-08-19,108421
2021-08-20,302831
2021-08-21,229409
2021-08-22,372669
2021-08-23,241504
2021-08-24,377810
2021-08-25,409034
2021-08-26,397600
2021-08-27,363313
2021-08-28,320309
2021-08-29,324854
2021-08-30,325402
2021-08-31,252257
2021-09-01,370657
2021-09-02,330978
2021-09-03,495516
2021-09-04,294245
2021-09-05,217566
2021-09-06,236744
2021-09-07,396162
2021-09-08,284351
2021-09-09,135895
2021-09-10,253876
2021-09-11,309339
2021-09-12,624737
2021-09-13,251596
2021-09-14,386304
2021-09-15,167813
2021-09-16,295329
2021-09-17,195643
2021-09-18,184693
2021-09-19,333693
2021-09-20,285324
2021-09-21,204866
2021-09-22,321348
2021-09-23,303914
2021-09-24,329652
2021-09-25,249812
2021-09-26,243211
2021-09-27,55851
2021-09-28,294771
2021-09-29,233452
2021-09-30,55564
2021-10-01,141924
2021-10-02,242762
2021-10-03,297652
2021-10-04,308063
2021-10-05,238841
2021-10-06,322047
2021-10-07,227869
2021-10-08,362573
2021-10-09,257319
2021-10-10,254636
2021-10-11,180802
2021-10-12,247340
2021-10-13,402686
2021-10-14,320731
2021-10-15,407177
2021-10-16,347280
2021-10-17,183997
2021-10-18,409306
2021-10-19,332301
2021-10-20,243972
2021-10-21,281481
2021-10-22,377432
2021-10-23,281511
2021-10-24,238409
2021-10-25,306221
2021-10-26,46102
2021-10-27,207694
2021-10-28,131880
2021-10-29,355178
2021-10-30,261546
2021-10-31,140513
2021-11-01,289605
2021-11-02,292855
2021-11-03,428875
2021-11-04,390488
2021-11-05,224112
2021-11-06,295502
2021-11-07,345325
2021-11-08,315892
2021-11-09,322870
2021-11-10,274678
2021-11-11,473806
2021-11-12,397197
2021-11-13,378150
2021-11-14,347430
2021-11-15,237368
2021-11-16,267245
2021-11-17,595560
2021-11-18,373748
2021-11-19,421905
2021-11-20,441591
2021-11-21,289602
2021-11-22,372287
2021-11-23,413317
2021-11-24,334945
2021-11-25,570538
2021-11-26,261459
2021-11-27,415402
2021-11-28,324363
2021-11-29,327882
2021-11-30,303823
2021-12-01,348260
2021-12-02,339250
2021-12-03,216228
2021-12-04,407587
2021-12-05,252674
2021-12-06,369735
2021-12-07,346641
2021-12-08,234483
2021-12-09,344963
2021-12-10,148406
2021-12-11,528457
2021-12-12,307842
2021-12-13,470991
2021-12-14,561768
2021-12-15,227818
2021-12-16,387401
2021-12-17,215155
2021-12-18,306634
2021-12-19,308518
2021-12-20,185216
2021-12-21,318963
2021-12-22,298210
2021-12-23,464246
2021-12-24,279382
2021-12-25,283490
2021-12-26,275223
2021-12-27,326392
2021-12-28,492348
2021-12-29,424183
2021-12-30,270574
2021-12-31,252182
2022-01-01,361144
2022-01-02,339966
2022-01-03,338732
2022-01-04,163237
2022-01-05,263680
2022-01-06,375184
2022-01-07,290021
2022-01-08,346752
2022-01-09,244167
2022-01-10,351452
2022-01-11,235160
2022-01-12,254764
2022-01-13,422188
2022-01-14,293406
2022-01-15,511810
2022-01-16,390388
2022-01-17,197685
2022-01-18,357596
2022-01-19,279183
2022-01-20,400430
2022-01-21,382445
2022-01-22,305389
2022-01-23,242930
2022-01-24,298525
2022-01-25,401756
2022-01-26,150739
2022-01-27,320966
2022-01-28,221848
2022-01-29,458389
2022-01-30,261549
2022-01-31,485320
2022-02-01,244643
2022-02-02,261262
2022-02-03,176396
2022-02-04,165661
2022-02-05,267043
2022-02-06,302528
2022-02-07,431612
2022-02-08,325267
2022-02-09,167474
2022-02-10,348634
2022-02-11,404018
2022-02-12,183549
2022-02-13,235498
2022-02-14,406718
2022-02-15,325248
2022-02-16,573552
2022-02-17,118601
2022-02-18,375421
2022-02-19,491236
2022-02-20,508440
2022-02-21,259038
2022-02-22,375076
2022-02-23,186509
2022-02-24,177666
2022-02-25,183653
2022-02-26,384388
2022-02-27,278575
2022-02-28,313996
2022-03-01,372852
2022-03-02,286534
2022-03-03,214467
2022-03-04,349290
2022-03-05,252406
2022-03-06,226096
2022-03-07,463751
2022-03-08,327139
2022-03-09,255910
2022-03-10,227901
2022-03-11,380339
2022-03-12,189081
2022-03-13,431264
2022-03-14,307068
2022-03-15,316912
2022-03-16,255714
2022-03-17,355163
2022-03-18,336810
2022-03-19,301663
2022-03-20,390863
2022-03-21,319290
2022-03-22,397645
2022-03-23,315604
2022-03-24,338039
2022-03-25,303409
2022-03-26,128242
2022-03-27,258466
2022-03-28,292981
2022-03-29,358219
2022-03-30,255424
2022-03-31,429957
2022-04-01,470989
2022-04-02,337787
2022-04-03,298306
2022-04-04,185073
2022-04-05,269135
2022-04-06,347594
2022-04-07,219667
2022-04-08,455215
2022-04-09,345471
2022-04-10,397542
2022-04-11,234532
2022-04-12,490859
2022-04-13,328207
2022-04-14,198833
2022-04-15,234220
2022-04-16,394316
2022-04-17,360693
2022-04-18,158604
2022-04-19,677715
2022-04-20,396194
2022-04-21,278761
2022-04-22,202893
2022-04-23,614523
2022-04-24,374045
2022-04-25,362035
2022-04-26,279323
2022-04-27,364021
2022-04-28,556131
2022-04-29,406040
2022-04-30,111093
2022-05-01,465528
2022-05-02,395067
2022-05-03,500359
2022-05-04,473799
2022-05-05,213997
2022-05-06,287797
2022-05-07,200154
2022-05-08,183847
2022-05-09,294166
2022-05-10,442031
2022-05-11,350170
2022-05-12,326490
2022-05-13,534514
2022-05-14,536343
2022-05-15,296351
2022-05-16,266931
2022-05-17,469289
2022-05-18,395980
2022-05-19,360571
2022-05-20,368978
2022-05-21,241808
2022-05-22,243323
2022-05-23,376932
2022-05-24,402568
2022-05-25,382896
2022-05-26,428630
2022-05-27,206298
2022-05-28,225699
2022-05-29,580429
2022-05-30,248312
2022-05-31,464749
2022-06-01,388871
2022-06-02,265812
2022-06-03,370699
2022-06-04,150279
2022-06-05,351521
2022-06-06,131797
2022-06-07,417643
2022-06-08,413433
2022-06-09,387199
2022-06-10,136323
2022-06-11,492524
2022-06-12,327205
2022-06-13,459943
2022-06-14,408504
2022-06-15,454404
2022-06-16,383844
2022-06-17,471482
2022-06-18,262773
2022-06-19,390238
2022-06-20,519034
2022-06-21,379981
2022-06-22,361947
2022-06-23,335284
2022-06-24,402389
2022-06-25,204774
2022-06-26,180051
2022-06-27,327751
2022-06-28,499530
2022-06-29,465833
2022-06-30,364140
2022-07-01,453558
2022-07-02,210283
2022-07-03,342599
2022-07-04,346535
2022-07-05,241620
2022-07-06,233705
2022-07-07,343867
2022-07-08,424355
2022-07-09,357199
2022-07-10,438874
2022-07-11,306773
2022-07-12,189761
2022-07-13,409686
2022-07-14,253821
2022-07-15,392331
2022-07-16,206141
2022-07-17,346248
2022-07-18,178140
2022-07-19,252442
2022-07-20,249361
2022-07-21,258692
2022-07-22,317664
2022-07-23,168392
2022-07-24,378025
2022-07-25,448175
2022-07-26,441188
2022-07-27,381441
2022-07-28,230173
2022-07-29,317040
2022-07-30,335456
