date,value
2009-12-01,1.259914920926726
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,1.5323140442491547
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.0
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,0.0
2010-10-01,-0.47840083133406425
2010-11-01,0.0
2010-12-01,1.0678755746059396
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.0
2011-04-01,0.0
2011-05-01,0.0
2011-06-01,1.514665157873623
2011-07-01,0.0
2011-08-01,0.0
2011-09-01,0.0
2011-10-01,0.0
2011-11-01,0.0
2011-12-01,-4.931962031556011
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,1.468783700939338
2012-07-01,0.0
2012-08-01,0.0
2012-09-01,0.0
2012-10-01,0.0
2012-11-01,0.0
2012-12-01,0.9728761499032439
2013-01-01,0.0
2013-02-01,0.0
2013-03-01,0.0
2013-04-01,0.0
2013-05-01,-1.3797761858154536
2013-06-01,0.0
2013-07-01,0.0
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,0.9849381860226113
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,0.40759958396949203
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,-9.806384814303241
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,2.38268259864832
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,-1.9852193941911354
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.561501010593956
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,1.4506820163291385
2016-10-01,0.0
2016-11-01,7.885284378850024
2016-12-01,2.0177789990810355
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,-4.4323237826232695
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,0.0
2017-09-01,0.0
2017-10-01,0.0
2017-11-01,0.19558541693422676
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,-0.4329802675511663
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,2.0508602109186365
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
2019-04-01,0.0
2019-05-01,0.0
2019-06-01,0.0
2019-07-01,-4.267107587758902
2019-08-01,0.0
2019-09-01,0.0
2019-10-01,0.0
2019-11-01,0.0
2019-12-01,1.0688466057140333
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,-8.019571895155165
2020-04-01,3.0496930969031695
2020-05-01,0.0
2020-06-01,-3.167035957479331
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,0.0
2020-10-01,0.0
2020-11-01,0.0
2020-12-01,0.5419975734182927
2021-01-01,3.8748170317390596
2021-02-01,0.0
2021-03-01,3.517698769400077
2021-04-01,5.944596461021554
2021-05-01,0.0
2021-06-01,2.2696484826095253
2021-07-01,-9.882158835882928
2021-08-01,0.0
2021-09-01,0.4181484180817264
2021-10-01,2.338319559099686
2021-11-01,-1.0324059454352004
2021-12-01,1.684757923174929
2022-01-01,1.4765266477553718
2022-02-01,0.6281066366849258
2022-03-01,0.9786332254690109
2022-04-01,0.0
2022-05-01,0.44353812821332345
2022-06-01,-2.1602537733453833
2022-07-01,0.0
2022-08-01,-2.922430724980105
2022-09-01,0.5344125454477189
2022-10-01,2.4412022204702972
2022-11-01,0.0
2022-12-01,-2.8964984035688834
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,0.0
2023-04-01,0.0
2023-05-01,0.0
2023-06-01,0.44169294304720064
2023-07-01,0.0
2023-08-01,0.0
